Algo 1,Algo 2
-0.0024179365594439593,0.00029804003775181314
-1.796604559971878e-05,-0.0002618733308066752
-0.0049576343378147395,0.011767294203932046
-0.0022663626601018127,0.0027420819101058834
0.004074905107816432,-0.0020019474825369067
0.001834269611793136,0.0020101921825866178
-0.005166262165550783,-0.00023489439552943766
-0.008966484296042876,0.0052418813385942216
0.0012203827828643895,0.004719195683526575
0.000842947700061528,5.306289360048227e-05
0.0017088433846949927,-0.003042685705363213
4.161574118894274e-05,0.006066451745987495
-0.0052227521807819855,0.004213513442744724
0.006050495360124312,-0.002217419029543484
-0.002193134040343712,-0.0016544619517980085
0.0003790485857775713,0.0027184944389710237
-0.0025106675378190496,-0.0015818411917747402
0.0029972634628351626,-0.007669799305563134
-0.006098304737406984,0.0024293199163701435
0.000753773121725085,0.0009625809317649975
-0.00144795226814445,-0.006618516302742797
0.007319703707367281,-0.007406652890983715
-0.0006233255944013388,0.0036065638286166095
0.0020879642830310945,0.00046808213306445966
0.00028267577705596257,0.0027274743998529825
-0.003286979830210564,-0.004640941768575017
-0.007845707973418744,-0.011880192068018757
-0.0005115762524437303,-0.007547696203287077
0.005868846758005793,0.007243954223810366
-0.004803681175162073,-0.012140832432482129
0.0010268199284051065,0.006475392845150178
0.0004963041341547966,-0.0011071296993720023
-0.0033698177198608643,-0.006097045461376226
-0.003134670973839944,-0.012948902414193214
0.002350980833108359,0.004265875651002368
-0.002848754727740389,0.006642860282598525
-0.002876430873921861,-0.005622242957997785
-0.0012776852873146519,-0.01466284663687044
-0.006380638979717936,0.01032486536143125
-0.015838732133130137,-0.018759904183276062
-0.012611840914160555,-0.011751877121106213
-0.018528184911201773,-0.002008773391986897
0.0007022235588284308,0.004501001043274465
0.02161560579141778,-0.0009768041861381183
0.0982461777779273,0.08373401048857977
0.021664937714557717,-0.00027591816628143843
0.0050372944301364615,0.004896951989853836
0.021417929997635414,0.010815147618067943
0.0010178626446067374,-0.009479094468763851
-0.004327490744190508,0.009967348007278371
-0.0027091679821163238,0.004100342255049822
-0.006417813274821411,-0.003192453552526745
-0.009267894883368296,0.021133042702987867
0.005523323059565875,-0.003314336921744327
-0.009940459704915474,0.012765700008037452
0.004943082658218018,0.005887658734363943
-0.005807726612535453,-0.0019695073333629264
-0.007911254554257471,-0.0021844261974631805
0.0051019778014252965,0.0004734688562358913
-0.001446846148312991,0.0016594144976117382
0.016686127228039492,0.0006036195253431994
-0.006627333740907574,0.004024973383370929
0.0044628714090015065,-0.001106891404075573
-0.00032352593151346946,0.0029718331661815665
-0.0044474005936493075,-0.0060874713420364926
0.008597469082639218,-0.002352161103152586
-0.0046568782353364965,-0.006084840810077427
0.006137027746104437,0.0024748986250978646
-0.003073948104575011,-0.005861019517688791
0.001404838197083976,0.005298479044379318
-0.0009987721343116688,0.0034948667054801965
0.0021825476704901686,0.004873510131684211
-0.0004441176969326361,0.002514064276428913
-4.854397162287922e-05,0.003768765076821007
0.0010516263602920843,-0.01690757850086768
-0.006521135662595243,-0.011823793443086015
-0.005082590287847688,0.00860013744705905
0.0024140707011325838,0.007579151304656472
-0.006519726438537746,-0.0015100398067872751
-0.007698470751065548,0.004889203067969567
-0.021522113052375204,-0.0073822058863898515
0.010578675031887532,0.004409637286843772
-0.016031929743553594,-0.015021027811933471
-0.0029053972047924483,0.0011015687272078708
-0.010493471357254845,-0.0061980488293569705
-0.01610829270664693,-0.0058098566569248205
0.007826554547069476,-0.0042537846644147385
0.0180291286246456,0.0178456339093186
0.0022004171617791123,0.01415337572003004
0.012335796827060827,-0.0018399931010982086
-0.0039162171363488615,0.006939786821915368
0.002465630917868923,0.00015786050986605504
0.005568027572412729,0.003994110612431752
0.002959044730455998,0.005727678693227325
0.0015273941331909345,0.0017628831847811663
0.006072476385695125,-0.002073531506539755
0.008769902740227034,-0.004627705715107049
0.012827863415690541,6.0514219296319924e-05
0.013711552537619395,-0.015621225807117852
0.002306611837543382,-0.011983665109465129
0.0034733250812001275,0.009417582032414998
0.003680680545733436,0.012869600918599988
-0.009436063158051223,-0.0018813114953076374
-0.019423143269161024,-0.0022816899310019157
0.006974892739616764,-0.003398635675329661
-0.0012039023721243307,-0.0030583548222872198
-0.006852334803841079,-0.009003778319076308
0.002841896499914332,0.012121413351400444
-0.012211429694168495,-0.0008329190667121845
0.0091594271257458,-0.0015644624843056743
0.006734655371295389,0.011475534875053863
0.0012282288956019815,-0.0009072238599767255
0.004747549762031024,0.007823671976839594
0.0010988694934137198,-0.0024411560006018986
0.0005562194168557359,-0.014038692175795543
-0.001772237841391841,0.007040394714559224
-0.009664666163837043,-0.005807030674854115
-0.0008189591156249386,0.0088252724228767
0.0043732147688078605,0.012170462789431496
0.003917955344822541,-0.0019520208085681973
-0.0006988264526485606,0.011525850408409666
-0.005235333375639095,-0.004095121384003935
-0.003056944302929568,-0.0031890062196037053
0.002668416938392397,0.005039693850277415
-0.0032093006950822517,0.0007530668532108894
-0.0006692816229298767,0.01081547466207372
-0.0012647111480689245,0.007287516619240756
-0.004024054530545733,0.003001791521354657
0.010278774370813806,-0.0011174388738470818
-0.003966624856553994,0.0002139969430474708
-0.0020656442414421173,0.000996247207068902
0.005725015111810249,-0.0025045268124207327
0.005636098875728372,0.002792992405552197
0.002055167007461945,0.004100709390172261
-0.0047834774090612575,0.004708557271243946
0.0003989114633249579,-0.0004470813548458058
-0.008157767749407019,0.003200006181190822
-0.0019421252396008989,-0.00094948280783875
-0.008588804344439656,0.002416211178215323
-0.0009550484118562592,0.004323159262439931
-0.004956742501772183,-0.011460322256425464
-0.005447051037350121,0.0013032210820465436
-0.001391591055610689,-0.012155355276125414
0.0029938682993379128,0.0006047570224750865
-0.0029347226325733018,0.01166711472714095
-0.005422820763899867,-0.0050615125472071145
-0.0033947008517206307,0.004117349966125877
-0.0028215751007008784,0.0012736303296958461
0.014428505688474084,0.006268774345286114
-0.017888450917289727,0.0008289589314832325
0.003833993384335896,0.0044040197807629815
0.015172028604802637,0.0015187517429181775
0.008758308475910272,-0.0008850201155692234
0.012464184052280659,-0.016861934432931942
0.003445537834295072,-0.0019786963312758343
0.0010162284232885523,0.005186846395174799
0.004634692752564468,0.008232108649664636
0.002325101494630172,-0.003281211517511165
-0.0029557565907136034,0.0030050338356002533
0.0008806626841772867,0.004874030826472386
-0.003297720055626588,0.006361652371502624
0.001992028583441489,-0.0025929143709967034
0.006402071678674068,0.003733781992412006
-0.0055031965896383105,-0.0013455390466196534
0.005130121259046954,0.0050762032014447355
-0.0038562188533572735,-0.0014411972312528259
0.0007889803050976536,0.003273780804349855
-0.0037465750366107928,0.007682682677610466
-0.0026706582702504056,0.0016670862304736516
-0.0001937609476412791,-0.010692103798205578
0.0014677851357706015,0.004798668077081445
0.004552450935519696,-0.0017939112367590512
0.0014575044128626454,0.0047743613986090715
-0.001625994795625022,0.005186267551971178
0.0021573517564836327,-0.003065346064672203
0.0006435312225783335,-0.008091865285141742
0.002743592021378893,0.0021916785150024377
-0.002332507798289543,-0.004240478791968053
-0.009083160321012671,-0.009500538111766776
0.005196881377843113,0.0032634165138780047
0.0031712121605750178,0.001875593663696901
-0.0054069698945131035,-0.008510308544491923
0.0067774000860583656,-0.0039679204744225705
0.013490616517105938,0.0002948685556407774
-0.002653410926597141,0.010462048637654523
-0.0015098260887645284,-0.0007154990857349624
-0.0005823158960999508,-0.0025345308132344122
0.0003949283778008191,0.001439049642483748
0.004243069244263107,0.006485164210020709
0.0018446427615120406,0.002392640598836123
-0.007829243610943322,0.0029215930487483197
-5.024590557255876e-05,-0.0032028581546496506
-0.0043401918259833895,-0.0015009010588623774
0.006865928091824445,-0.00016239608454743246
-0.007780338452813972,-0.0038920822617498135
-0.004471469176928933,-0.009912527789424754
0.0009350704815307492,0.01052471631470687
0.003087414045090036,0.0012515719598218881
-0.0017153963217032965,-0.005320328387590475
-0.006465166346574512,0.0008982739381267393
0.007561035262097357,0.0016032625568366
-0.0059058249601278215,0.007484482158331672
-0.002927876177068108,-0.008629693851165235
-0.008371584461595362,0.003024608785424837
0.0009587272496654108,-0.002507053304774968
0.0021696836682874327,-0.003834392622310593
0.0028595787762313767,0.010137206861374329
-0.0018329767023758038,0.0020961543205530206
0.0004930148192941468,0.00016340167184993338
-0.002815044198651067,-0.002586566010950087
-0.002116067688170829,-3.500471278099672e-05
0.0032060790392060712,-0.0017825054649327184
-0.00032536399345277014,0.007018101457953009
0.006584007717959071,-0.0039136092348209155
-0.0021422810120427967,0.005757918219019658
0.0030539989267600845,0.00196970604035375
0.003789712932854293,-0.007285985054611152
-0.0075975892915687545,-4.7837256225786685e-05
0.003362275353405113,-0.002704217287181549
0.000902537403128463,-0.02373576163446716
0.0025243842309771213,0.007394596874308028
-0.007846882563218338,0.002724189592733733
-0.0020046582839906,-0.005172346590596893
-0.014638322583380388,-0.0049580218925801035
-0.004610845102665586,-0.0025190735887469797
-0.013853486214533363,-0.015528131557605972
0.014090382884518209,0.0036235786214499814
0.0033620882017883326,0.014381380414426263
0.004215344142836773,0.008575310276645261
0.005465131083449105,0.003058352526627457
-0.009467996478341859,-0.004187950600892395
-0.00792537292718557,0.007272301786172696
-0.009170175838953229,-0.0013518308764085929
-0.01324290791302058,-0.006227552036318111
6.897566179547843e-05,-0.004191838249651801
-0.011106599691410476,0.001176576552902599
-0.0009967990600946233,-0.007480552849762439
0.002823444589843655,-0.011761561708707602
-0.004580712323396675,-0.010165727885076624
0.010567033761026641,0.0063454818210594115
0.011991736764633736,0.003721428184419489
-0.0022629505255006284,0.002934351937540735
-0.003018467875730513,0.0035677123049505546
-0.009612472269890248,-0.005728345509960051
-0.0029197408365840122,-0.0002841130242365737
-0.0037093677628454173,0.001362737743539598
0.010591736522412316,-0.01201122534881144
-0.00037427924977827184,0.013425255678659
0.007061600974260398,0.0107735753254248
-0.011918114028964677,-0.0031265295005528547
0.0030255267078849284,0.0024370018077077248
-0.0034472367830541105,-0.004732043712487901
-0.005043346044475368,0.0017747140964199774
0.0009457405771867547,0.003387684398140137
-0.005918606635031976,-0.003775688354313658
-0.015195113737990571,0.0024005654390368125
-0.014021449753747741,-0.018880390385838944
0.0034304570172444693,-0.015338380924904228
0.0015105490226159574,-0.03693702256500124
0.010167999870138193,-0.0010844410037497802
0.01937070687627997,0.019908667391112304
0.03111986381793917,0.022347121469510667
0.017295561784119087,0.01283597554753593
0.0036303395404617264,-0.0014873930147613554
-0.005834105686552165,-0.022656375083287543
0.007288649903810371,0.011359360085322602
0.0013828780787285642,-0.0016801115355354625
-0.008472228294809895,-0.005795145483156586
0.0012234480601510393,0.01597237131134087
0.007693014979517209,-0.007735099149910881
-0.005218002253755428,0.0042623168616086025
0.005596580775166986,0.0015457629863049832
0.0035995600748318962,-0.0027168015172621147
0.0021187365500281614,0.008325960080011355
0.0159452888278449,0.009891815826797464
-0.004330864303291133,0.003724260098184357
0.023427165886625988,-0.012599976989987716
-0.0019229029678795523,-0.0002708260577642106
0.0030556908894035124,-0.013679155493076928
-0.010264263616162079,-0.005040592410446561
-0.0027787811479072213,0.0006934313307193095
-0.0015096362737217974,-0.010760916027023537
-0.017165252890895075,-0.0261661304443258
-0.013691650855098872,-0.007279072487326978
0.020916383817248287,0.015348750912789274
0.009218632865189641,-0.003987365840138133
0.025402419908945026,0.013143945979971709
0.0263812204189235,0.01927773444694894
-0.0034798941721256305,0.0005338456435682629
0.0064180578694699505,0.012415636215735014
-0.01365405185252132,0.012446690048903216
0.009467566356410748,0.0019607370785220926
0.01023094440379595,-0.001806331738597364
0.001488354945183054,-0.009775179306830422
-0.0035588522727205826,-0.002834227789996338
-0.0016525751541941573,0.0159045718757823
0.0063593487509062616,-0.0037778999933972
0.009801131579673354,-0.003041476148796885
-0.012867041931637678,0.011739489681699314
-0.000410877299362851,-0.01307903501516801
0.0018050253760957405,0.006745201809994625
4.224250235884773e-05,0.005278168447610082
-0.002997406373316561,-0.004345979391179881
-0.011335912944229304,-0.012363642354276942
0.011749727699762187,0.01995459660055028
0.0008979982890238141,-0.007118613472299157
-0.0006294908886394138,-0.002273429800331173
0.012057563098272123,0.01666050393732665
0.01946933971627447,0.0006287133157957543
-0.004577670200498783,-0.0009063068176503245
0.0005432534679480922,-0.0058957867406183705
-0.011656573134505984,0.0039957342436882145
-0.0014008742715720572,-0.0100645516593877
-0.0013582186917913278,-0.0005304764120306594
0.005283969377723404,-0.004188593921590561
0.0027868306142639267,-0.016438637789273028
0.004208395303686004,-0.007261028017883302
-0.001445835958778684,0.0027698689934495427
-0.006806755707288525,-0.005814567612256721
0.002572819795176113,0.011198617091706373
-0.002795409583040584,-0.002848762234050438
-0.0005829106562565234,0.0009133306135522553
0.012756507740650756,0.0022135018957519293
0.041067262801722605,0.0075976033710482985
-0.0004180639254807491,0.004739927653848061
0.0013867327403234227,0.003809785930027875
-0.004004770617318029,-0.0022074195249223933
0.030832015727460717,0.0035987502809064326
-0.001817596051652448,-0.006902935476993859
0.0071136862919800965,-0.013702833601588872
-0.012095208078075024,0.00860678168788582
-0.013882326853808264,-0.016038465101906704
-0.004197281737563714,-0.004479135158320655
0.009648181134282651,-0.009731119718161136
0.002730726155090839,0.00039648520699411214
-0.01753691893304954,-0.01808389206274317
-0.01388618937447447,-0.008424942194560544
0.009155801439155174,0.01038940255867753
0.01216728340211902,0.01636328213802876
-0.003420222667396524,-0.007812953902764704
0.002548551356539006,-0.00616353080672151
0.0006701229507899803,0.00764830383989443
0.015359403520558063,0.006435866220651122
0.017169012149020838,0.009707751751691756
0.002324514725622789,0.0019333949920669969
0.0016254136363869685,-0.009060538567880349
0.004075015742267544,0.008141710205164632
0.0028796655918082075,-0.010101795990582129
0.013160338178786255,-0.0030773646768130145
-0.0003074393950170222,-0.014484957470676752
0.009159737350933554,0.0017700089338240305
0.010345536653996935,-0.01550255543142207
-8.051325076453841e-05,-0.029061436348899194
-0.006896679612781932,-0.012941377317918506
-0.00762708910053465,-0.018450671630288733
0.0009758667481023662,-0.008696938225599008
-0.03095119616105093,-0.02827272522995072
0.02534006611024173,0.01014476099610501
-0.02094087142140848,-0.020110215105237958
-0.027786565098256808,-0.016735079321759425
0.014661160902370013,-0.00264280557361033
0.02635857765891022,0.00941613757123382
0.026711593993812087,0.022633529443667297
-0.009831043250409005,-0.014275635821489203
0.006632368931961875,0.019608693252750737
0.004883555331463046,-0.008389187491088567
0.003473012358014507,0.0027878692020150394
-0.0013815068553586461,0.024831350103651
0.009405266017513382,-0.0010737474457484118
0.0035683965320518524,-0.01951912393847573
-0.00903851541707033,0.012126661258055029
0.0022593651540228354,0.008590266896946069
-0.01700220724641326,-0.015245844129220438
-0.01343545441600847,-0.0213276664208554
0.010559734554740859,-0.015055576553225604
0.010326126221242442,-0.001856936642930932
-0.001993696944881289,-0.01417802494152278
0.0056179291797671844,0.01941384288481347
0.018952942275701275,0.022531937288009254
0.017085987610127983,0.019083096946690168
-0.00550413908382349,-0.004830309311271213
0.0034546804915155755,0.0002439892122503295
0.006399252307187492,0.015410674536914753
-0.010839171541836529,-0.013449162302007257
0.005191183989900974,0.006252267045627745
-0.005957385626128177,0.006605276720384696
0.005785745825915948,0.005179780802839436
0.004232063280379509,-0.0008510202569811001
-0.00526662706255597,0.017114581458603347
0.0002642211157030082,0.010729452623815614
-0.003241486191217589,0.0074578229973686575
0.0063331517898421825,0.007613320153533245
-0.003445489961257504,0.014165660039110226
0.034129567489150504,-0.02280192744983201
0.0019525856309439505,0.007020415862772216
0.0064936163787437575,-0.008263211404760492
-0.0066755157333216715,0.018030840419616515
0.007217837855683772,-0.0017433440007475671
0.005306906285057339,-0.01158379380727195
-0.011737558953818651,0.013055189555795259
-0.00877361113798563,0.016801890791223628
0.010451522003024788,0.0056203437048721
0.002404296884094087,0.0010150218523983835
0.0011738091456514016,-0.0018727401862397165
-0.008288187498449912,-0.02287193000665705
-0.0015577819868350714,0.003512118751013117
-0.0016072320616680813,-0.002411984567538778
0.0007000621869540613,0.016144978178213372
0.0052255977375808465,0.0022427149215094415
0.00037465009853869963,0.0014732271347425768
0.0005574117453371687,0.0032062303838935077
-0.002449425599399883,-0.006787430105966064
0.0017663301258759247,-0.011765025766531536
-0.008742509032258403,0.009941185610653564
-0.002656295028747936,-0.0081202826830981
0.016869786786596806,0.006233936417954998
0.005885810916393764,-0.0007929947854438473
0.00530958323573706,0.0066664892387963024
0.00649171607514256,0.01236172483924057
0.0054543354865882535,-0.0021402685178474198
-0.002712937945752317,-0.0002596519478500045
-0.0060936418881152345,0.00654062553543276
-0.009744842731192816,0.007298535582235731
-0.0018309375971530602,0.004562949332735014
-0.004580044340170751,0.0017537052318377688
-0.0003039916950903654,0.006250970415674584
0.013475014388396774,-0.0076179432438779815
-0.009391311283125876,0.007820608594254942
-0.0056632211212377616,0.0028656771474023296
0.007354600806170041,-0.005454445258443334
-0.0074533337473948035,-0.0034262434387628393
0.008101784665344863,-0.0012988737031672305
0.006863158087714379,-0.015256336618258209
-0.006192159586807411,-0.004789407806486128
-0.005207121175652229,-0.0020879831860647073
-9.853589113956824e-05,0.0016411966947844725
0.009158512308865857,-0.006076073272656514
0.004688808269923746,0.008893889995725041
-0.0057086617067723215,-0.00326275260747146
-0.020790350790003014,-0.005760771129466766
0.0007538905760972152,-0.0052769229724595685
0.005735407772410718,0.008008837302255609
0.0060453492036653435,-0.007821102685605551
0.002197734511526225,-0.0024621638129523962
-0.0034574099665753517,-0.00535372928789917
0.007501475033200639,0.010610521672459123
-0.0027752634969968265,0.002237258552245637
-0.002982145603851155,0.011276040075398822
0.0004215370937513275,0.006711063380419299
0.0003004958792541541,-0.0010977092118464227
-0.0012983707565441616,0.006413103124074196
-0.013608390192184572,0.003879670479821488
-0.0018275759633398227,0.006112774945569889
-0.006818907377438296,0.006573798489806828
0.019975194395882315,-0.005710205615609522
-0.002857645658385543,0.012116436486833979
0.00873939473091291,0.002299595354266241
0.0010542306671034564,0.00626976773845239
0.0037600876760356967,-0.00489782419161038
0.011992565132220884,-0.01799749326149063
-0.000432577244888337,-0.010481868871748672
-0.004552087551705711,-0.0029702504935260853
-0.0018705476668428398,0.0023482534516722853
-0.0029743392086913154,-0.001529800567087762
-0.005344140189231391,0.0012883940792875715
0.005904216288667735,0.008472221560672517
-0.0052701183216570325,-0.0030100245737754265
0.0011174834261110113,-0.0031231877025295835
0.00921277435769785,0.013319020183556431
-0.021663642904563168,-0.02819863653653297
-0.003003017288416041,-0.024793911199006275
0.008003525560748216,0.02024013650742681
0.008124652534774892,0.017175476028797296
0.0003092002327352556,0.010475320492867691
0.0026125207487459282,0.0075277090145937624
-0.026303968714984097,-0.009555830742390636
-0.003491327051859192,0.005597944436815778
0.011133441930139513,0.0002704943971046643
0.006548140719600172,0.017137609356751213
0.005130291792293265,0.005201625636309787
0.01824247045617454,0.009621733924219816
-0.0003982657801746741,-0.003026635504669175
-0.003357270943594569,0.0009510036559298987
-0.0005399559836403453,0.0058065622509828685
0.0006939440889085445,0.0026725793892161823
0.005219835905687325,-0.004231583307021353
-0.0010074204934684466,0.004392973465472136
0.005754431784488049,-0.0016975376528651385
-0.0018966365114297945,0.008689738165319765
-0.0022794061982633986,-0.0030328869808791807
0.005464674677944977,0.006155821586416503
0.0018401327702310946,0.0016296920519401831
0.0024001074495755143,-0.0005547326843062696
0.005194895432153646,0.0028498581806942827
-0.01430627357931514,-0.002811413584550198
0.005246100304162492,-0.010940801438151656
0.002866244758634631,0.009999675270055743
-0.002503202925913973,0.0015325129997473851
0.003596133489778648,0.004152101196625674
0.004369738739105765,-0.0011371501376079471
0.002393451268800265,-0.00217836564102663
0.0022869828629568595,-0.006890317807742422
-0.0007086001801850754,0.004822783577391374
-0.0014239998846769953,0.002388841388827181
-0.0017918928920003137,0.005976577892925003
-0.0010680231523632646,-0.0072621953423811425
0.0008937376122844057,-0.001359688615734365
-0.005624006308536494,0.0068770549185132425
-0.0002666519497056879,-0.0007567681360876763
0.003840419066879117,-0.0006674275645494119
0.002700599306041023,0.006241149392500664
-0.002136435738024271,-0.00840569478447242
0.0006821121798531579,-1.8200245135913973e-07
-0.0008890500232548304,0.0012193865116078147
0.0034861890098201124,0.00410504738768309
-0.00562198964537755,0.0005305067777293731
-0.0057982072849840395,-0.004447462444700554
0.0022574851267091155,-0.0005818081924696807
0.00042387476656450575,0.009809123027820985
0.0047142618920676576,0.0045755372347378795
-0.0015340654871525026,0.00501345300748993
0.008617315755361244,0.0038212951458329375
-0.0002773986252535832,-0.024698664185013496
-0.001726832621567448,0.008470318420039561
-0.002606354225342861,-0.01793427317579394
-0.0044341581778412536,-0.001588699326935299
-0.0030630885329220505,0.008310762009274364
0.002904611546898694,0.002639046326330169
-0.0015365605970164616,0.004277593050616292
-0.004569742401734218,-0.0004667262351940926
0.005957764485948985,0.012184701827775916
0.00494718824052152,0.006360662942110813
-0.0041120186652289226,-0.003931585390651984
0.0031933998752796014,-0.007193863216256509
-0.00355070995460122,0.0021222387390119647
0.012061585794489021,0.006329498373040557
0.008397319902446666,-0.00939706628612115
-0.0008302400307770558,0.009219531809943685
-0.004191525545196062,-0.003618671151240393
0.002287328485964188,-0.0071259167614669185
-0.006946008846052303,0.007664435142315263
-0.0034710159041009053,-0.003593528345161161
0.005177006195006531,-0.005073101974223648
-0.004817683365280453,0.00992663820809914
-0.0038883894820573757,-0.01457588979868005
0.0029361675920755656,-0.003782767217903858
0.007997056692807838,-0.008688165421842396
-0.006981444874745786,-0.0011733795259415653
-0.0010557407589550675,-0.0034473208870073077
0.0034511229327668018,0.006816856801312208
0.0016193635308738815,0.004925398790944945
-0.0002351422502922333,-0.0006383411348315936
-0.000476874670850205,-0.0008841586662746711
-0.002834676022762663,0.0027442888109056826
-0.008514568140260505,-0.005852106496744828
-0.0025848463471804216,-0.006861142265825155
0.0005758746609131234,-0.005797881343548099
-0.008939539077178447,-0.00785741740196523
-0.007077281184238895,0.0004762281853338943
0.0014312980056465675,-0.007887895539509441
-0.0042435337217829605,-0.008850292519769268
-0.010878154660178996,-0.006864615013829344
0.007627395169204681,-0.00014529268970439382
0.008214863178940778,0.018080708987405696
0.0009777767655400722,0.0021572458570802734
0.013575551562267116,0.018331308679379182
0.010225232038240295,0.006672291826895296
-0.007676270009338891,0.01392955359883645
-0.0139550060759744,0.008958636795144172
0.023730867248795976,0.002340523853294447
0.007126772914896489,0.00042881114602197947
0.0009080304451768444,0.002963379421745051
-0.003655963525930116,0.003673567486004015
0.010068726563949302,0.005726545716723893
0.00427759293135999,0.002493894948510905
-0.01235191032258027,0.006259493067835028
0.004447173166007359,0.004029874863858789
0.015053578065023571,-0.013343310441038909
0.006178265094867304,-0.004442800164096897
-0.010961966065845966,-0.0028549312917644136
-0.0007744455939460559,-0.004724157565416011
0.008216700917127043,-0.00044611147702178526
-0.0018626918515771368,0.015113686801512656
0.0031991411558378625,0.00831444614038677
-0.002881388354434773,0.006758664230361032
-0.01118738113701824,0.007838886746477057
0.004037678784856979,0.003408166734839878
-0.005712968521627505,-0.006287749272974135
0.0020450924152772628,0.0002542076506324202
-0.0009446755049154503,-0.012568931137523786
0.0011961287060400845,0.004520688423012515
-0.0009242811025477787,-0.00037131223605061547
0.00045542578944845244,0.00406400395857639
-0.005942840540360279,0.007648723635754728
0.004278334648109685,-0.001962267138093168
-0.0005929923999030001,-0.005194475735483346
0.0004750467328703753,0.005957300823826889
0.002696787196609927,0.003827078117472408
-0.0003957806217918247,-0.008919255621345167
0.008135760531372091,0.0007772981550743128
-0.002822183207698005,-0.0008292436099977058
0.007380922978612691,0.009357879457445288
0.012510306656760816,0.014700956476731069
-0.003954553311294586,-0.0018715641000989515
-0.0003638204869829901,5.081315555180308e-05
0.0027748062413896096,-0.006277292272208101
0.007668515267093209,0.006617990719573089
0.002831646537217534,0.002651957449088671
-0.0025388479321366,-0.004259021707358135
-6.480537689271607e-05,0.006477833760828057
-0.016939803190127625,-0.004568824801247971
0.001582445501687156,-0.00048725711894305636
-0.011210513602617544,-0.005110531081987355
-0.0032624531236761073,0.0042903823083997065
-0.006101131033663146,-0.0012257972979764571
-0.0019498484628990358,0.0074711372013932815
0.006948080813174171,0.006179614833017426
-0.0006599606748808553,-0.0012267696787490099
0.0006366678957427282,0.0002759032372503983
-0.0041455960671947355,-0.010597575808067326
0.012506799176414578,0.004071352165811541
-0.006263606548597311,0.002669749745957801
0.010194569554985084,-0.00015007080112812473
-0.0023896293341257435,0.008739563074452431
-0.001714049587719553,-0.0017313277464396444
0.0013006306987052136,-0.0016558967183350768
0.002044175215357538,-0.0008010286093751303
0.0077707215916180345,0.007958415148529976
0.0041840328516845006,0.00600871859821584
0.0003768002668864453,0.001754991495006319
-0.002241853419527216,0.0043039029283343895
0.0004170311966904686,0.004889922598315605
0.0046444197099970025,-0.0018631187966160925
-0.004737681481422256,0.0005814046648725857
-0.004354752983526314,0.002265006299638189
-0.0009790649137187046,-0.002566272460749325
0.00357441274250214,-0.0014106991007394715
-0.0018671739445631206,-0.0012306586520417653
0.000314905584764295,0.006967696069333311
-0.001107916136206706,-0.00888311084100847
0.0017019483199043773,0.012970783030714495
-0.010089346112607034,-0.010108030405578351
-0.00313138639716752,0.0008270685975663897
-0.0015479103415200887,-0.005750258492661582
-0.0018382156363270649,-0.007664247830875596
-0.0031414190018051445,-0.004234216256718791
-0.0004136653670257295,-0.002857919507221025
0.000847543304958182,0.0044897173509921215
-0.0014949318516545608,0.00761851300187383
0.0006579837162440545,-0.007176932475205245
0.005472254200584635,0.01223086695895262
0.0006554014881134798,0.0019068419461798012
0.00014323887929030936,-0.0009785466597931627
-0.003304072727941977,-0.0029451836162886747
-0.002701012702296265,-0.020475272678595075
-0.003188498123439184,-0.0013576215867668036
0.001803533767991828,0.005120389380219128
0.0007955928033636405,0.001966220469493854
-0.0003677328367720302,0.0017236705248237776
